Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,,,,,,x,,,,,,,,,Ergebnis Wahlabend (xlsx),http://www.wahl.ulm.de/gr2014/html/GR_vorl_Ergebnis.xlsx,nicht bekannt,XLSX,g
,,x,,,x,,,,x,,,,,,,Haltepunkte als komprimierte KML-Datei (.kmz),http://www.ulmapi.de,CC-BY-SA 3.0,KMZ,c
,,x,,,x,,,,,,,,,,,,http://www.ulm.de/sixcms/media.php/29/Ortschaften.xls,nicht bekannt,XLS,b
,,,,,,x,,,,,,,,,,Böfingen,http://www.ulm.de/sixcms/media.php/29/B%F6fingen.xls,nicht bekannt,XLS,g
,,,,,,x,,,,,,,,,,Söflingen,http://www.ulm.de/sixcms/media.php/29/S%F6flingen.xls,nicht bekannt,XLS,g
,,,,,,x,,,,,,,,,,Stadtmitte,http://www.ulm.de/sixcms/media.php/29/Stadtmitte.xls,nicht bekannt,XLS,g
,,,,,,,x,,,,,,,,,,http://www.wahl.ulm.de/or2014/Unterweiler/OR_vorl_Ergebnis.xlsx,nicht bekannt,XLSX,b
,,,,,,,x,,,,,,,,,,http://www.wahl.ulm.de/or2014/Eggingen/OR_vorl_Ergebnis.xlsx,nicht bekannt,XLSX,b
,,,,,,x,,,,,,,,,,Osten,http://www.ulm.de/sixcms/media.php/29/Osten.xls,nicht bekannt,XLS,g
,,,,,,x,,,,,,,,,,Wiblingen,http://www.ulm.de/sixcms/media.php/29/Wiblingen.xls,nicht bekannt,XLS,g
,,,,,,x,,,,,,,,,,Eselsberg,http://www.ulm.de/sixcms/media.php/29/Eselsberg.xls,nicht bekannt,XLS,g
